BIDEN,WHITE,LIBERAL,GENDER,DEMOCRAT,REPUBLICAN,PARTY_ID,EDUCATION,BIRTHPLACE,OWNER,INCOME,AGE
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,DO NOT OWN,"$100,000-$149,999",37
0,NO,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$20,000-$39,999",25
0,NO,NO,Male,Yes Democrat,Not Republican,Democrat,0-12yrs,NA,NA,"Less than $20,000",36
0,YES,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$60,000-$99,999",26
0,NO,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"Less than $20,000",20
1,YES,YES,Male,Not Democrat,Not Republican,Other,16yrs,NOT USA,OWN RESIDENCE,"$60,000-$99,999",55
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$100,000-$149,999",71
1,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,DO NOT OWN,"$200,000 or more",24
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,17+yrs,NOT USA,OWN RESIDENCE,"$150,000-$199,999",48
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$150,000-$199,999",29
1,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,DO NOT OWN,"$100,000-$149,999",26
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",46
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$150,000-$199,999",75
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$200,000 or more",28
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$20,000-$39,999",64
0,NO,NO,Female,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$60,000-$99,999",69
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$40,000-$59,999",67
0,NO,NO,Female,Not Democrat,Yes Republican,Republican,12yrs,USA,OWN RESIDENCE,"$100,000-$149,999",66
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",40
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$40,000-$59,999",66
1,YES,YES,Male,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",59
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",70
1,NO,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",32
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$40,000-$59,999",65
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$150,000-$199,999",57
1,YES,YES,Female,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,DO NOT OWN,"Less than $20,000",19
0,YES,NO,Female,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,DO NOT OWN,"$100,000-$149,999",46
0,YES,NO,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$100,000-$149,999",46
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",29
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$200,000 or more",21
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"Less than $20,000",47
1,NO,NO,Female,Yes Democrat,Not Republican,Democrat,16yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",68
0,NO,NO,Female,Yes Democrat,Not Republican,Democrat,0-12yrs,NOT USA,DO NOT OWN,"$60,000-$99,999",41
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,NOT USA,DO NOT OWN,"$40,000-$59,999",50
1,NO,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",58
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",74
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"Less than $20,000",19
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$60,000-$99,999",36
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$40,000-$59,999",59
0,YES,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",60
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"Less than $20,000",30
0,NO,NO,Female,Not Democrat,Yes Republican,Republican,12yrs,USA,OWN RESIDENCE,"$100,000-$149,999",53
0,NO,NO,Female,Not Democrat,Not Republican,Other,17+yrs,NOT USA,OWN RESIDENCE,"$100,000-$149,999",51
1,NO,YES,Female,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$40,000-$59,999",28
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$100,000-$149,999",45
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$60,000-$99,999",76
0,YES,NO,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",53
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",34
1,NO,NO,Male,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",38
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",51
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,17+yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",58
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",52
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",63
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$40,000-$59,999",27
0,NO,NO,Male,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",21
0,YES,YES,Male,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$200,000 or more",38
1,YES,YES,Male,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",38
1,NO,NO,Female,Yes Democrat,Not Republican,Democrat,16yrs,NOT USA,OWN RESIDENCE,"$150,000-$199,999",58
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",63
0,NO,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$60,000-$99,999",43
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,NOT USA,DO NOT OWN,"$100,000-$149,999",55
1,YES,YES,Female,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$40,000-$59,999",57
1,YES,NO,Female,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",75
0,NO,NO,Male,Yes Democrat,Not Republican,Democrat,12yrs,USA,OWN RESIDENCE,"$60,000-$99,999",33
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",42
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$60,000-$99,999",59
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",36
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",41
0,YES,YES,Female,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,DO NOT OWN,"$150,000-$199,999",20
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$40,000-$59,999",50
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",55
1,YES,NO,Male,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",38
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$150,000-$199,999",50
1,YES,NO,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",58
1,NO,NO,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$200,000 or more",32
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",71
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$200,000 or more",37
0,NO,NO,Male,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,OWN RESIDENCE,"$60,000-$99,999",64
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$200,000 or more",36
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$40,000-$59,999",46
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"Less than $20,000",60
1,YES,NO,Female,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",61
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",36
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$60,000-$99,999",31
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,OWN RESIDENCE,"$150,000-$199,999",52
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",44
0,NO,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$60,000-$99,999",45
1,YES,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",41
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$150,000-$199,999",52
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",63
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$60,000-$99,999",67
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",65
1,YES,YES,Male,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$60,000-$99,999",66
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",72
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$60,000-$99,999",76
1,NO,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$20,000-$39,999",23
0,NO,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$60,000-$99,999",41
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"Less than $20,000",71
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"Less than $20,000",28
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$100,000-$149,999",35
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"Less than $20,000",69
0,NO,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,NOT USA,DO NOT OWN,"$20,000-$39,999",23
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,12yrs,USA,DO NOT OWN,"Less than $20,000",32
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",51
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",23
0,NO,NO,Male,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,DO NOT OWN,"$100,000-$149,999",34
1,YES,YES,Male,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",37
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$60,000-$99,999",32
1,NO,YES,Female,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$100,000-$149,999",32
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,16yrs,USA,DO NOT OWN,"$60,000-$99,999",49
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",73
1,NO,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs,USA,DO NOT OWN,"Less than $20,000",58
0,NO,NO,Female,Not Democrat,Yes Republican,Republican,16yrs,NOT USA,OWN RESIDENCE,"$40,000-$59,999",39
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",40
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$100,000-$149,999",28
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",38
1,YES,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$200,000 or more",49
1,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",87
1,NO,NO,Female,Not Democrat,Not Republican,Other,12yrs-15yrs,NOT USA,DO NOT OWN,"$40,000-$59,999",67
1,NO,NO,Female,Not Democrat,Not Republican,Other,17+yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",62
0,NO,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",29
1,NO,YES,Male,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",45
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,NOT USA,OWN RESIDENCE,"$100,000-$149,999",73
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,DO NOT OWN,"$100,000-$149,999",29
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",41
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,DO NOT OWN,"$60,000-$99,999",30
1,NO,NO,Female,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",28
0,NO,NO,Female,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",26
0,YES,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs,USA,DO NOT OWN,"$20,000-$39,999",47
0,YES,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",35
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$60,000-$99,999",27
0,NO,NO,Male,Yes Democrat,Not Republican,Democrat,12yrs,USA,DO NOT OWN,"Less than $20,000",18
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$20,000-$39,999",51
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",45
0,NO,NO,Male,Not Democrat,Not Republican,Other,17+yrs,NOT USA,OWN RESIDENCE,"$20,000-$39,999",63
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,NOT USA,DO NOT OWN,"$20,000-$39,999",25
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs,USA,DO NOT OWN,"$40,000-$59,999",49
1,YES,NO,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$20,000-$39,999",71
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$40,000-$59,999",29
1,YES,YES,Female,Not Democrat,Not Republican,Other,17+yrs,USA,DO NOT OWN,"$40,000-$59,999",27
0,NO,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$100,000-$149,999",29
1,YES,NO,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",47
1,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs,USA,OWN RESIDENCE,"$40,000-$59,999",72
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs,NOT USA,DO NOT OWN,"$40,000-$59,999",44
1,YES,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$150,000-$199,999",49
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,OWN RESIDENCE,"$100,000-$149,999",46
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$200,000 or more",40
0,NO,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,NOT USA,DO NOT OWN,"$20,000-$39,999",69
1,YES,NO,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",71
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$100,000-$149,999",30
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$20,000-$39,999",19
1,NO,YES,Female,Not Democrat,Not Republican,Other,17+yrs,USA,DO NOT OWN,"$60,000-$99,999",42
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,12yrs,NOT USA,DO NOT OWN,"$20,000-$39,999",19
0,NO,NO,Female,Not Democrat,Yes Republican,Republican,16yrs,USA,DO NOT OWN,"Less than $20,000",30
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$60,000-$99,999",70
1,NO,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$20,000-$39,999",70
1,NO,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",63
1,NO,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",37
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$60,000-$99,999",59
0,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",38
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,17+yrs,USA,DO NOT OWN,"$60,000-$99,999",56
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,DO NOT OWN,"Less than $20,000",71
0,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,DO NOT OWN,"$100,000-$149,999",43
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$60,000-$99,999",40
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",53
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",40
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",50
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$20,000-$39,999",69
0,NO,YES,Female,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$40,000-$59,999",28
0,NO,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$40,000-$59,999",23
0,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",62
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$100,000-$149,999",29
1,NO,NO,Male,Yes Democrat,Not Republican,Democrat,12yrs,USA,DO NOT OWN,"$60,000-$99,999",59
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",23
1,YES,YES,Female,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$60,000-$99,999",31
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,NOT USA,OWN RESIDENCE,"$60,000-$99,999",68
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$40,000-$59,999",79
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$60,000-$99,999",41
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,DO NOT OWN,"$200,000 or more",46
1,NO,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$40,000-$59,999",47
1,YES,NO,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$200,000 or more",46
1,NO,NO,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",35
0,YES,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$200,000 or more",54
0,YES,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$200,000 or more",49
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",83
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$40,000-$59,999",39
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs,USA,OWN RESIDENCE,"$100,000-$149,999",46
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",77
1,YES,YES,Male,Not Democrat,Not Republican,Other,16yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",59
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$150,000-$199,999",54
1,NO,NO,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$60,000-$99,999",63
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",62
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,DO NOT OWN,"Less than $20,000",23
1,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$200,000 or more",59
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,NOT USA,DO NOT OWN,"$100,000-$149,999",49
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs,USA,DO NOT OWN,"$60,000-$99,999",57
1,YES,NO,Male,Not Democrat,Not Republican,Other,17+yrs,USA,DO NOT OWN,"$200,000 or more",38
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"Less than $20,000",78
1,YES,NO,Male,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",80
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$60,000-$99,999",35
0,NO,NO,Male,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",31
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",72
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,NOT USA,OWN RESIDENCE,"$150,000-$199,999",63
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$150,000-$199,999",28
0,NO,NO,Female,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",31
1,NO,YES,Female,Not Democrat,Not Republican,Other,17+yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",54
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$40,000-$59,999",42
1,NO,NO,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,NOT USA,DO NOT OWN,"$40,000-$59,999",56
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$200,000 or more",44
0,YES,NO,Female,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$60,000-$99,999",66
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$60,000-$99,999",57
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$100,000-$149,999",62
1,YES,NO,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",63
0,NO,NO,Female,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$200,000 or more",38
0,NO,NO,Female,Not Democrat,Not Republican,Other,17+yrs,NOT USA,DO NOT OWN,"Less than $20,000",71
0,NO,NO,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$20,000-$39,999",23
0,NO,NO,Male,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",29
0,YES,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$20,000-$39,999",28
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"Less than $20,000",31
0,YES,NO,Male,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,OWN RESIDENCE,"$150,000-$199,999",56
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$40,000-$59,999",30
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$200,000 or more",59
1,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs,USA,OWN RESIDENCE,"Less than $20,000",64
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$60,000-$99,999",26
0,NO,NO,Female,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$40,000-$59,999",32
