...1,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
91969,2fuCquhmrzHpu5xcA1ci9x,Queen;David Bowie,Hot Space (2011 Remaster),Under Pressure - Remastered 2011,79,248440,FALSE,0.671,0.712,2,-7.815,1,0.0476,0.429,0,0.103,0.462,113.805,4,rock
94001,4ZLzoOkj0MPWrTLvooIuaa,Kina;Snøw,Get You The Moon (feat. Snøw),Get You The Moon (feat. Snøw),80,179080,FALSE,0.498,0.235,1,-16.541,0,0.188,0.72,0,0.144,0.0895,118.917,4,sad
94002,2kx5sQgmjYug0GiDh1a4sU,Cheriimoya;Sierra Kidd,"Living Life, In The Night","Living Life, In The Night",83,122517,TRUE,0.624,0.499,0,-9.962,0,0.0495,0.82,0,0.12,0.298,143.249,4,sad
94004,27XMmSWSOXJ7eVb40tH93T,347aidan,TROUBLED MEMORIES!,MEMORIES!,76,137806,FALSE,0.835,0.381,9,-6.121,1,0.342,0.757,4.59e-6,0.121,0.31,154.973,4,sad
95050,3QHMxEOAGD51PDlbFPHLyJ,Marc Anthony,3.0,Vivir Mi Vida,76,252346,FALSE,0.656,0.877,0,-3.231,0,0.0342,0.345,0,0.349,0.894,105.018,4,salsa
95750,6srBp90EwADKAF7PorGiUC,Adolescent's Orquesta,Ahora Más Que Nunca,Virgen,77,271766,FALSE,0.662,0.776,8,-4.707,1,0.0457,0.715,4.11e-4,0.106,0.724,90.838,4,salsa
99002,1Y3LN4zO1Edc2EluIoSPJN,Stephen Sanchez;Em Beihold,Until I Found You (Em Beihold Version),Until I Found You (with Em Beihold) - Em Beihold Version,80,176440,FALSE,0.551,0.55,10,-5.339,1,0.0286,0.777,0,0.202,0.342,101.19,3,singer-songwriter
99003,1is8gU4RVcN4J8xItxWoOY,Clinton Kane,I GUESS I'M IN LOVE,I GUESS I'M IN LOVE,77,204093,FALSE,0.422,0.34,0,-6.577,1,0.0351,0.877,1.77e-5,0.149,0.223,77.213,4,singer-songwriter
99017,3dYD57lRAUcMHufyqn9GcI,Hozier,Hozier,Take Me To Church,83,241688,FALSE,0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,4,singer-songwriter
99018,3o9kpgkIcffx0iSwxhuNI2,Em Beihold,Numb Little Bug,Numb Little Bug,78,169237,FALSE,0.742,0.527,8,-6.892,0,0.0769,0.327,0,0.25,0.638,84.974,4,singer-songwriter
99046,4svaKoxMMP7ImmKrD5hfQu,Jax,Victoria’s Secret,Victoria’s Secret,82,176124,TRUE,0.586,0.556,6,-7.639,1,0.0592,0.00655,0,0.0836,0.517,167.018,4,singer-songwriter
99102,5Qnrgqy1pAm9GyNQOgyVFz,Sufjan Stevens,Carrie & Lowell,Fourth of July,81,279316,FALSE,0.435,0.104,6,-22.39,0,0.0445,0.973,0.33,0.119,0.162,120.484,4,singer-songwriter
99179,3yMC1KsTwh0ceXdIe4QQAQ,Lauren Spencer Smith,Fingers Crossed,Fingers Crossed,81,175344,FALSE,0.56,0.473,5,-7.23,1,0.0533,0.618,0,0.31,0.441,109.414,4,singer-songwriter
99263,3pCt2wRdBDa2kCisIdHWgF,Pamungkas,Flying Solo,To the Bone,78,344571,FALSE,0.668,0.727,7,-6.55,0,0.027,0.514,1.9e-5,0.1,0.939,139.991,4,singer-songwriter
99574,7FwBtcecmlpc1sLySPXeGE,Bruce Springsteen,Born In The U.S.A.,Dancing In the Dark,78,241306,FALSE,0.527,0.942,1,-5.64,0,0.0366,0.0115,0,0.188,0.495,148.723,4,singer-songwriter
101050,5UBonaClAZVfzxJNn8nnhh,Sleep Miracle,Brown Sleep Noise,Brown Sleep Noise,80,248000,FALSE,0.0555,0.0837,1,-30.397,1,0.147,0.116,1,0.112,0.06,59.509,4,sleep
101100,5pGBDKBaR63vuJ4g8ialcU,Water Sound Natural White Noise,White Noise Spa – Calming Noises,Deep Sleep Recovery Noise,76,63000,FALSE,0,0.032,1,-30.704,1,0,0.916,0.202,0.103,0,0,0,sleep
101376,2bRKxuH1o7pTmb1y4GfdEc,White Noise Baby Sleep;White Noise for Babies,Best White Noise for Baby Sleep - Loopable with No Fade,Clean White Noise - Loopable with no fade,85,90228,FALSE,0,0.00342,8,-28.46,1,0,0.791,1,0.111,0,0,0,sleep
103050,3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,Blonde,Pink + White,85,184516,FALSE,0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-5,0.417,0.549,159.94,3,soul
103071,2aTKrdenCq5qBOoJPFdn4P,Jamie Miller,Here's Your Perfect,Here's Your Perfect,78,158594,FALSE,0.558,0.454,6,-5.335,1,0.0551,0.499,0,0.146,0.424,113.12,4,soul
103151,7t2bFihaDvhIrd2gn2CWJO,Ty Dolla $ign;The Weeknd;Wiz Khalifa;Mustard,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]","Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",79,242983,TRUE,0.805,0.33,1,-8.712,0,0.1,0.22,0,0.105,0.211,121.97,4,soul
103154,2TktkzfozZifbQhXjT6I33,Omar Apollo,Ivory,Evergreen (You Didn’t Deserve Me At All),88,216680,FALSE,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,3,soul
103200,2ZWlPOoWh0626oTaHrnl2a,Frank Ocean,Blonde,Ivy,81,249191,TRUE,0.575,0.386,9,-9.584,0,0.037,0.785,2.89e-4,0.229,0.466,116.408,4,soul
103202,2LMkwUfqC6S6s6qDVlEuzV,Frank Ocean,Blonde,White Ferrari,79,248807,FALSE,0.501,0.0958,0,-15.605,1,0.0433,0.77,0,0.298,0.204,108.741,4,soul
103303,7DfFc7a6Rwfi3YQMRbDMau,Frank Ocean,channel ORANGE,Thinkin Bout You,78,200746,FALSE,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,4,soul
103404,4esOae7i4rqTbAu9o5Pxco,Alicia Keys,Girl on Fire (Remixes) - EP,Girl on Fire,77,224920,FALSE,0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,4,soul
103457,22UDw8rSfLbUsaAGTXQ4Z8,Estelle;Kanye West,Shine,American Boy,78,284733,TRUE,0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,4,soul
103501,3XVBdLihbNbxUwZosxcGuJ,Alicia Keys,The Diary Of Alicia Keys,If I Ain't Got You,80,228706,FALSE,0.609,0.444,7,-9.129,1,0.106,0.603,6.86e-6,0.104,0.166,118.402,3,soul
103660,0n4bITAu0Y0nigrz3MFJMb,Robin Thicke;T.I.;Pharrell Williams,Blurred Lines (Deluxe),Blurred Lines,76,263826,FALSE,0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-6,0.0759,0.843,119.993,4,soul
103712,6IwKcFdiRQZOWeYNhUiWIv,Alicia Keys,As I Am (Expanded Edition),No One,78,253813,FALSE,0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85e-6,0.134,0.167,90.04,4,soul
103713,5LxvwujISqiB8vpRYv887S,The Jackson 5,Diana Ross Presents The Jackson 5,I Want You Back,77,176333,FALSE,0.469,0.538,8,-13.559,1,0.0571,0.305,1.2e-4,0.37,0.886,196.605,4,soul
104051,0EpdLuptraYGFZ6J7HNSLc,Ana Mena;Belinda,LAS 12,LAS 12,79,165230,FALSE,0.784,0.814,6,-2.436,1,0.0464,0.0559,0,0.194,0.728,129.96,4,spanish
104100,4OwhwvKESFtuu06dTgct7i,Marc Seguí;Rauw Alejandro;Pol Granch,Tiroteo (Remix),Tiroteo - Remix,81,321555,FALSE,0.75,0.522,9,-7.018,1,0.0293,0.282,0,0.0743,0.601,110.427,4,spanish
104150,2f0Ft2XdvNSMSY5TUlZgEz,Pablo Alborán,Prometo,Saturno,77,253760,FALSE,0.278,0.572,7,-8.295,1,0.0407,0.392,0,0.063,0.311,95.351,3,spanish
104155,4J2HLNTxiVxxs6kWgTIN43,Beret;Morat,Porfa no te vayas,Porfa no te vayas,76,209712,FALSE,0.589,0.853,10,-5.14,1,0.0581,0.371,0,0.137,0.792,171.976,4,spanish
104200,7MmrcXVA7A5zZ2CbDuGHNa,Rels B,A Mí,A Mí,80,209680,FALSE,0.846,0.548,1,-6.397,1,0.256,0.241,0.0713,0.0419,0.516,94.925,4,spanish
104301,2LsbizbOeNa4x6qsi2jAMb,Jarabe De Palo,La Flaca,La flaca,76,261200,FALSE,0.871,0.481,7,-9.068,1,0.0383,0.52,5.54e-5,0.0809,0.664,103.063,4,spanish
104402,0wQCKR9OFjYu5Kzrk7WivJ,Alejandro Sanz,Más,Corazón partío,76,343413,FALSE,0.648,0.846,0,-6.731,1,0.0424,0.199,4.23e-6,0.0803,0.815,160.075,4,spanish
104409,1Wrzhfa5bNlqvsnCztz190,Hombres G,Hombres G (Edición 30 Aniversario),Devuélveme a mi chica,78,194866,FALSE,0.603,0.843,9,-7.597,0,0.0557,0.0031,0.0337,0.445,0.503,172.676,4,spanish
106007,7rWgGyRK7RAqAAXy4bLft9,ABBA,Voulez-Vous,Angeleyes,78,260893,FALSE,0.719,0.922,11,-6.091,1,0.0338,0.523,1.63e-4,0.0867,0.964,133.113,4,swedish
106079,6kvoHl80mfCVTv7XnZkjQn,Roxette,It Must Have Been Love,"It Must Have Been Love - From the Film ""Pretty Woman""",78,258786,FALSE,0.52,0.652,5,-6.655,1,0.0274,0.34,5.49e-5,0.256,0.722,80.609,4,swedish
107001,4RvWPyQ5RL0ao9LPZeSouE,Tears For Fears,Songs From The Big Chair (Super Deluxe Edition),Everybody Wants To Rule The World,87,251488,FALSE,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,4,synth-pop
107004,4ByEFOBuLXpCqvO1kw8Wdm,Cutting Crew,Broadcast,(I Just) Died In Your Arms,77,280400,FALSE,0.625,0.726,11,-11.402,0,0.0444,0.0158,1.69e-4,0.0625,0.507,124.945,4,synth-pop
107013,15MJ5NThPjj6xhPcts8MiY,Berlin,Top Gun - Motion Picture Soundtrack (Special Expanded Edition),"Take My Breath Away - Love Theme from ""Top Gun""",76,255733,FALSE,0.497,0.719,6,-9.397,1,0.0266,0.0613,0,0.411,0.547,95.769,4,synth-pop
112650,10n66m41IGjA2ZulKPK7Ew,Madrigal,Seni Dert Etmeler,Seni Dert Etmeler,77,188500,FALSE,0.552,0.608,5,-11.211,0,0.0274,0.148,2.05e-5,0.332,0.835,88.002,4,turkish
